ID,VIOLATION LAST MODIFIED DATE,VIOLATION DATE,VIOLATION CODE,VIOLATION STATUS,VIOLATION STATUS DATE,VIOLATION DESCRIPTION,VIOLATION LOCATION,VIOLATION INSPECTOR COMMENTS,VIOLATION ORDINANCE,INSPECTOR ID,INSPECTION NUMBER,INSPECTION STATUS,INSPECTION WAIVED,INSPECTION CATEGORY,DEPARTMENT BUREAU,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,PROPERTY GROUP,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,MONTH,DAY
6728024,06/27/2022,01/03/2022,EV1110,COMPLIED,06/27/2022,MAINTAIN OR REPAIR ELECT ELEVA,,PERFORM CAT5 SAFETY TEST LEAVE CITY OF CHICAGO DOCUMENTATION.TRACTION ELEVATOR.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,13641647,PASSED,N,PERIODIC,ELEVATOR,1515 N WELLS ST,1515,N,WELLS,ST,4337,48.0,41.909643327,-87.634515611,"(41.909643326522584, -87.63451561127042)",2022,01,03
6728025,06/27/2022,01/03/2022,EV1110,COMPLIED,06/27/2022,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE CURRENT MAINTENANCE LOGS.ALL ELEVATORS ON PROPERTY.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,13641647,PASSED,N,PERIODIC,ELEVATOR,1515 N WELLS ST,1515,N,WELLS,ST,4337,48.0,41.909643327,-87.634515611,"(41.909643326522584, -87.63451561127042)",2022,01,03
6728026,06/27/2022,01/03/2022,EV1110,COMPLIED,06/27/2022,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE CURRENT MAINTENANCE CONTROL PROGRAM.ALL ELEVATORS ON PROPERTY.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,13641647,PASSED,N,PERIODIC,ELEVATOR,1515 N WELLS ST,1515,N,WELLS,ST,4337,48.0,41.909643327,-87.634515611,"(41.909643326522584, -87.63451561127042)",2022,01,03
6731705,09/08/2022,01/13/2022,VT1010,COMPLIED,09/08/2022,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",BL00781,13848134,PASSED,N,PERMIT,VENTILATION,5000 W WINDSOR AVE,5000,W,WINDSOR,AVE,180649,,41.963507645,-87.752622494,"(41.96350764540662, -87.75262249393056)",2022,01,13
6726931,01/03/2022,01/03/2022,CN197019,OPEN,,INSTALL SMOKE DETECTORS,OTHER   :    :OTHER,REAR ENCLOSED PORCH / SMOKE DETECTOR -MISSING.,"Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6726932,01/03/2022,01/03/2022,CN197039,OPEN,,RELOCATE SMOKE DETECTOR,OTHER   :    :OTHER,APT 1R / SMOKE DETECTOR NOT LOCATED NEAR BEDROOMS.,"Relocate improperly installed smoke detectors. (13-196-110) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6726934,01/03/2022,01/03/2022,CN061014,OPEN,,REPAIR EXTERIOR WALL,OTHER   :    :OTHER,WEST ELEVATION / EXTERIOR WALL -  MASONRY FRACTURES.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6726935,01/03/2022,01/03/2022,CN067014,OPEN,,REPAIR ROOF,OTHER   :    :OTHER,BUILDING ROOF AT ATTIC - FIRE DAMAGED WITH HOLES.,"Failed to maintain roof in sound condition and repair, watertight and free from defects.  (13-196-530, 13-196-530(c) and 13-196-641)",207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6726936,01/03/2022,01/03/2022,CN061044,OPEN,,"FIRE DAMAGE, SINGED,SOOT",OTHER   :    :OTHER,EAST ELEVATION / ENCLOSED PORCH EXTERIOR WALLS - EXTENSIVE FIRE DAMAGE.,Repair fire damage so building complies with code requirements at time of construction or alteration. (13-196-010),207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6726937,01/03/2022,01/03/2022,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,OTHER   :    :OTHER,AS VIEWED FROM SOUTH OPEN 1ST FLOOR WINDOW / APT 1F HAS BEEN COMPLETELY GUTTED AND NEW PARTITIONS HAVE BEEN FRAMED. SUBMIT PLANS AND OBTAIN PERMIT FOR ALL RELATED WORK TO AUTHORIZE ALTERATIONS TO APT 1F. SUBJECT TO FIELD INSPECTION AND APPROVAL.,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6726939,01/03/2022,01/03/2022,CN104015,OPEN,,"REPLCE WINDOW PANES, PLEXGLAS",OTHER   :    :OTHER,EAST ELEVATION AT BURNED OUT ENCLOSED PORCH / WINDOWS - BOARDED WITH PLYWOOD.,"Replace broken, missing or defective window panes. (13-196-550 A)",207370,13640666,FAILED,N,COMPLAINT,CONSERVATION,4315 S WOLCOTT AVE,4315,S,WOLCOTT,AVE,18194,,41.815324441,-87.672284763,"(41.81532444114293, -87.67228476299984)",2022,01,03
6734370,07/06/2023,01/14/2022,CN076014,OPEN,,PROVIDE GUTTER & DOWNSPOUT,OTHER   :    :OTHER,WEST ELEVATION AT ADDITION / GUTTERS AND DOWNSPOUTS - MISSING.,Install and connect roof gutter and downspout to sanitary sewer. (13-168-600),BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6734371,07/06/2023,01/14/2022,CN070014,OPEN,,REPAIR EXTERIOR STAIR,OTHER   :    :OTHER,WEST ELEVATION / BASEMENT STAIRS - MISSING HANDRAIL.,"Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6734372,07/06/2023,01/14/2022,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,OTHER   :    :OTHER,1ST FLOOR APARTMENT HAS BEN DEVIDED INTO 2 SEPERATE UNITS WITH AN ADDED KITCHEN ADDED AT ORIGINAL LIVING ROOM SPACE. BASEMENT HAS BEEN CONVERTED INTO AN APARTMENT WITH BATHROOM AND KITCHEN. SUBMIT PLANS AND OBTAIN PERMIT FOR ALL RELATED WORK TO AUTHORIZE ALTERATIONS TO BASEMENT AND 1ST FLOOR OR RESTORE THE BUILDING TO THE ORIGINAL STATE.,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6734373,07/06/2023,01/14/2022,NC2071,OPEN,,WORK NOT ALLOWED,OTHER   :    :OTHER,REMOVE ALL PARTITONS AND FIXTURES INCLUDING PLUMBING AND ELECTRIC INSTALLED IN THE 1ST FLOOR APARTMENT AND BASEMENT WITHOUT A PERMIT.,"Remove work performed without permit and restore building or site to original construction. (13-32-130, 13-32-290)",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6734374,07/06/2023,01/14/2022,CN012022,OPEN,,"1HR FLR OVER BSMT, 1 OR 2 DU",OTHER   :    :OTHER,BASEMENT AT FRONT - MISSING DRYWALL.,"Failed to construct floor over basement with materials of at least one hour fire resistance, other than in single family and two family dwellings.  (13-60-200)",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6734376,07/06/2023,01/14/2022,CN197019,OPEN,,INSTALL SMOKE DETECTORS,OTHER   :    :OTHER,BASEMENT AT FURNACE ROOM / SMOKE DETECTOR - MISSING.,"Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6734377,07/06/2023,01/14/2022,CN197087,OPEN,,CARB MONOX DETECT IN RESID,OTHER   :    :OTHER,BASEMENT AT FURNACE ROOM / CARBON MONOXIDE DETECTOR - MISSING.,"Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6727773,03/20/2022,01/05/2022,VT2050,COMPLIED,03/17/2022,APPROVE PLANS ON SITE,,,"Keep approved and stamped plans at construction site while ventilation work and testing in progress. (13-40-090, 13-176-310)",010227,13641492,PASSED,N,PERMIT,VENTILATION,222 W MERCHANDISE MART PLZ,222,W,MERCHANDISE MART,PLZ,653964,,41.888074281,-87.634955203,"(41.8880742810662, -87.63495520292739)",2022,01,05
6728514,02/17/2023,01/07/2022,VT1010,COMPLIED,02/16/2023,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",392597,13941590,PASSED,N,PERMIT,VENTILATION,9201 S MERRILL AVE,9201,S,MERRILL,AVE,474245,,41.727895801,-87.571700818,"(41.72789580117383, -87.57170081812373)",2022,01,07
6730230,03/21/2022,01/11/2022,VT1010,COMPLIED,03/21/2022,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",283938,13643558,PASSED,N,PERMIT,VENTILATION,233 S WACKER DR,233,S,WACKER,DR,14848,,41.878560154,-87.636523872,"(41.87856015362371, -87.63652387205532)",2022,01,11
6737357,09/23/2022,01/06/2022,NC2011,COMPLIED,04/19/2022,PLANS & PERMITS REQ - CONTRCTR,,EXTERIOR ALTERATIONS OF AN EXISTING TWO (2) STORY FRAME MULTI (2) UNIT RESIDENCE INCLUDING BUT NOT LIMITED TO ERECTED NEW TWO (2) STORY OPEN COMBUSTIBLE REAR PORCHPERMIT #100963201 ISSUED 04-07-22- PSO FEES PAID,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",388180,13648849,CLOSED,N,COMPLAINT,NEW CONSTRUCTION,222 W 119TH ST,222,W,119TH,ST,530673,,41.678070946,-87.628513827,"(41.678070946319636, -87.62851382686794)",2022,01,06
6747281,09/23/2022,01/09/2022,NC2011,COMPLIED,04/19/2022,PLANS & PERMITS REQ - CONTRCTR,,"INTERIOR ALTERATIONS TO AN EXISTING 2 STORY FRAME MULTI-UNIT BUILDING INCLUDING BUT NOT LIMITED 1. ERECTING NEW PARTITIONS AT BASEMENT, 1ST & 2ND FLOORSWRITTEN IN ERROR - NO PLANS REQUIRED - EPP ONLY","Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",388180,13685247,CLOSED,N,COMPLAINT,NEW CONSTRUCTION,222 W 119TH ST,222,W,119TH,ST,530673,,41.678070946,-87.628513827,"(41.678070946319636, -87.62851382686794)",2022,01,09
6728618,09/26/2022,01/04/2022,EV1111,COMPLIED,09/26/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,"#15 & #16 SHALL REQUIRE PHASE I KEY SWITCHES TO EITHER BOTH OR REMOVE ONE, TO OPERATE/ACTIVATE PHASE I OPERATION FOR BOTH FREIGHTS","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",425425,13806186,FAILED,N,PERMIT,ELEVATOR,540 N STATE ST,540,N,STATE,ST,651637,,41.892069494,-87.628224428,"(41.89206949449362, -87.62822442829267)",2022,01,04
6729827,02/24/2022,01/07/2022,PL231010,OPEN,,EXPOSE FOR INSPECT APPROVAL,,EXPOSE UNDERGROUND PLUMBING FOR INSPECTION,Expose plumbing system for inspection and approval. (18-29-312.1 thru 312.8),BL00829,13738175,CLOSED,N,PERMIT,PLUMBING,3547 N SHEFFIELD AVE,3547,N,SHEFFIELD,AVE,128675,17.0,41.946810685,-87.654168873,"(41.94681068516319, -87.65416887339417)",2022,01,07
6774084,09/26/2022,01/04/2022,EV1111,COMPLIED,09/26/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,PROVIDE A NEW METAL SUMP HOLE THAT COMPLETE COVERS THE ENTIRE HAZARD (REPEAT),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",425425,13806186,FAILED,N,PERMIT,ELEVATOR,540 N STATE ST,540,N,STATE,ST,651637,,41.892069494,-87.628224428,"(41.89206949449362, -87.62822442829267)",2022,01,04
6791719,07/17/2023,01/03/2022,CN073014,COMPLIED,06/23/2023,REPAIR EXTERIOR DOOR,,NORTHEAST EXTERIOR EXIT DOOR UNABLE TO OPEN.,"Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)",104976,13819804,PASSED,N,PERIODIC,SPECIAL INSPECTION PROGRAM,2558 W CERMAK RD,2558,W,CERMAK,RD,271987,,41.85208331,-87.690333024,"(41.85208330966329, -87.69033302423706)",2022,01,03
6726926,03/22/2022,01/03/2022,VT1010,COMPLIED,03/22/2022,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",010227,13640657,PASSED,N,PERMIT,VENTILATION,8228 S ASHLAND AVE,8228,S,ASHLAND,AVE,439007,69.0,41.74401108,-87.663425157,"(41.74401108000027, -87.6634251569181)",2022,01,03
6764337,03/22/2022,01/11/2022,NC2071,OPEN,,WORK NOT ALLOWED,,BASEMENT ALTERED INTO DWELLING UNIT.REMOVE ALL FIXTURES (INCLUDING ELECTRIC & PLUMBING) AND PARTITIONS INSTALLED IN BASEMENT WITHOUT PERMIT.,"Remove work performed without permit and restore building or site to original construction. (13-32-130, 13-32-290)",BL00941,13748758,FAILED,N,COMPLAINT,CONSERVATION,6024 S SACRAMENTO AVE,6024,S,SACRAMENTO,AVE,367785,,41.783733739,-87.698542431,"(41.78373373926731, -87.69854243136407)",2022,01,11
6731388,07/01/2022,01/12/2022,EV1111,COMPLIED,07/01/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,CAPACITY TAG (1800 #) REQUIRED IN ELEVATOR CAB.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00957,13808671,PASSED,N,PERIODIC,ELEVATOR,1146 W MORSE AVE,1146,W,MORSE,AVE,13606,,42.008100819,-87.660972786,"(42.00810081881091, -87.6609727859946)",2022,01,12
6731389,07/01/2022,01/12/2022,EV1111,COMPLIED,07/01/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,STOP SWITCH MUST ACTIVATE ALARM BELL OR BE CHANGED TO KEY OPERATED TYPE.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00957,13808671,PASSED,N,PERIODIC,ELEVATOR,1146 W MORSE AVE,1146,W,MORSE,AVE,13606,,42.008100819,-87.660972786,"(42.00810081881091, -87.6609727859946)",2022,01,12
6731395,07/01/2022,01/12/2022,EV1111,COMPLIED,07/01/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,CLEAN ELEVATOR PIT.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00957,13808671,PASSED,N,PERIODIC,ELEVATOR,1146 W MORSE AVE,1146,W,MORSE,AVE,13606,,42.008100819,-87.660972786,"(42.00810081881091, -87.6609727859946)",2022,01,12
6731424,07/01/2022,01/12/2022,EV1111,COMPLIED,07/01/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,CLEAN ELEVATOR PIT.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00957,13808671,PASSED,N,PERIODIC,ELEVATOR,1146 W MORSE AVE,1146,W,MORSE,AVE,13606,,42.008100819,-87.660972786,"(42.00810081881091, -87.6609727859946)",2022,01,12
6766183,03/24/2022,01/07/2022,EL1866,OPEN,,UNAPPROVED CORDS,,1ST FLOOR UNIT EXTENSION CORDS,Remove unapproved flexible cord. (14E-4-400.12),506716,13799988,FAILED,N,COMPLAINT,ELECTRICAL,4851 S PAULINA ST,4851,S,PAULINA,ST,322186,,41.805259606,-87.667166451,"(41.805259605868635, -87.66716645119354)",2022,01,07
6729307,03/23/2022,01/06/2022,EL0084,COMPLIED,03/22/2022,SEE INSPECTOR COMMENTS,,INSTALL PROPERLY SIZED GROUNDING ELECTRODE CONDUCTOR.14E-2-250.66,,39657,13642903,PASSED,N,PERMIT,ELECTRICAL,9351 S COLFAX AVE,9351,S,COLFAX,AVE,474816,,41.724809104,-87.560628394,"(41.72480910365994, -87.56062839358826)",2022,01,06
6729315,03/23/2022,01/06/2022,EL0084,COMPLIED,03/22/2022,SEE INSPECTOR COMMENTS,,INSTALL APPROVED DISCONNECTIONG MEANS FOR THE UNGROUNDED CONDUCTORS OF MULTI WIRE BRANCH CIRCUITS.14E-2-240.15(B)(1),,39657,13642903,PASSED,N,PERMIT,ELECTRICAL,9351 S COLFAX AVE,9351,S,COLFAX,AVE,474816,,41.724809104,-87.560628394,"(41.72480910365994, -87.56062839358826)",2022,01,06
6729325,03/23/2022,01/06/2022,EL0084,COMPLIED,03/22/2022,SEE INSPECTOR COMMENTS,,INSTALL BREAKERS THAT MATCH PANEL.14E-1-110.3(B),,39657,13642903,PASSED,N,PERMIT,ELECTRICAL,9351 S COLFAX AVE,9351,S,COLFAX,AVE,474816,,41.724809104,-87.560628394,"(41.72480910365994, -87.56062839358826)",2022,01,06
6729328,03/23/2022,01/06/2022,EL0084,COMPLIED,03/22/2022,SEE INSPECTOR COMMENTS,,USE PROPER COLOR CODE FOR MULTI WIRE BRANCH CIRCUITS.,,39657,13642903,PASSED,N,PERMIT,ELECTRICAL,9351 S COLFAX AVE,9351,S,COLFAX,AVE,474816,,41.724809104,-87.560628394,"(41.72480910365994, -87.56062839358826)",2022,01,06
6726393,03/24/2022,01/03/2022,VT1010,COMPLIED,03/21/2022,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",BL00577,13651127,PASSED,N,PERMIT,VENTILATION,1231 W 98TH ST,1231,W,98TH,ST,487988,,41.715733837,-87.654082936,"(41.7157338373128, -87.65408293557202)",2022,01,03
6766186,03/24/2022,01/07/2022,EL1891,OPEN,,NO PERMIT WIRING,,,Obtain permit for electrical wiring and equipment installed without permits. (13-12-360),506716,13799988,FAILED,N,COMPLAINT,ELECTRICAL,4851 S PAULINA ST,4851,S,PAULINA,ST,322186,,41.805259606,-87.667166451,"(41.805259605868635, -87.66716645119354)",2022,01,07
6766184,03/24/2022,01/07/2022,EL1805,OPEN,,DEFECTIVE DISTRIBUTION,,1ST FLOOR UNIT LIGHTS ARE FLICKERING DANGEROUS AND HAZARDOUS,"Replace defective distribution equipment. (14E-4-408.30, 14E-4-408.36, 14E-4-408.37, 14E-4-408.38, 14E-4-408.39, 14E-4-408.40, 14E-4-408.41) )",506716,13799988,FAILED,N,COMPLAINT,ELECTRICAL,4851 S PAULINA ST,4851,S,PAULINA,ST,322186,,41.805259606,-87.667166451,"(41.805259605868635, -87.66716645119354)",2022,01,07
6766182,03/24/2022,01/07/2022,EL1829,OPEN,,EXPOSED WIRING,,"1ST FLOOR REAR STAIRWELL, 1ST FLOOR BATHROOM",Remove exposed wiring. (14E-3-300.4),506716,13799988,FAILED,N,COMPLAINT,ELECTRICAL,4851 S PAULINA ST,4851,S,PAULINA,ST,322186,,41.805259606,-87.667166451,"(41.805259605868635, -87.66716645119354)",2022,01,07
6766185,03/24/2022,01/07/2022,EL1823,OPEN,,INSTALL COVERS,,"MISSING COVERS ON RECEPTACLES, 1ST FLOOR UNIT",Install cover on outlet or junction box. (14E-3-314.25),506716,13799988,FAILED,N,COMPLAINT,ELECTRICAL,4851 S PAULINA ST,4851,S,PAULINA,ST,322186,,41.805259606,-87.667166451,"(41.805259605868635, -87.66716645119354)",2022,01,07
6731815,07/03/2023,01/13/2022,CN066034,OPEN,,REPAIR BALCONY,OTHER   :    :OTHER,"SOUTH BALCONY, BANISTERS APROX 12""-0"" LONG, INTERMEDIATE SUPPORT IS A PICKET; BOTTOM HORIZONTAL TIE GAP IS APROX. 6"" TO 8"". RIM JOISTS FASTENED WITH NAILS ONLY.","Failed to maintain balcony in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)",87296,14114720,FAILED,N,COMPLAINT,CONSERVATION,403 W 103RD ST,403,W,103RD,ST,24594,,41.706930367,-87.633352654,"(41.70693036655445, -87.6333526539513)",2022,01,13
6731817,07/03/2023,01/13/2022,CN138106,OPEN,,STOP/REMOVE NUISANCE,OTHER   :    :OTHER,REAR PARKING AREA - JUNK AND DISCARDED TIRES ACCUMULATION.,Remove and stop nuisance. (7-28-060),87296,14114720,FAILED,N,COMPLAINT,CONSERVATION,403 W 103RD ST,403,W,103RD,ST,24594,,41.706930367,-87.633352654,"(41.70693036655445, -87.6333526539513)",2022,01,13
6726706,01/03/2022,01/03/2022,CN079014,OPEN,,REPAIR/REBUILD GARAGE OR SHED,OTHER   :    :OTHER,GARAGE - WASHED OUT MORTAR AND SPALLING BRICKS. MASONRY PERMIT TO REPAIR EXTERIOR WALLS.,"Failed to maintain garage in sound condition and repair.  (13-196-530, 13-196-641)",BL00755,13640498,FAILED,N,COMPLAINT,CONSERVATION,8005 S ESCANABA AVE,8005,S,ESCANABA,AVE,435511,,41.749876029,-87.553927047,"(41.749876029131826, -87.55392704663606)",2022,01,03
